Adesera,https://www.medindia.net/drug-price/adefovir-dipivoxil/adesera.htm
Adfovir,https://www.medindia.net/drug-price/adefovir-dipivoxil/adfovir.htm
Adheb,https://www.medindia.net/drug-price/adefovir-dipivoxil/adheb.htm
Adesera (10mg),https://www.medindia.net/drug-price/adefovir-dipivoxil/adesera-10mg.htm
