Alfa,https://www.medindia.net/drug-price/apraclonidine/alfa.htm
Alfadrops DS,https://www.medindia.net/drug-price/apraclonidine/alfadrops-ds.htm
Alfa Drops,https://www.medindia.net/drug-price/apraclonidine/alfa-drops.htm
